total_freight_value,total_payment,payment_installments,total_price
15.15,72.15,3.0,57.0
14.5,124.4,1.0,109.9
23.11,78.11,7.0,55.0
8.27,48.27,1.0,40.0
15.63,141.63,3.0,126.0
14.53,125.43,1.0,110.9
23.11,78.11,2.0,55.0
8.93,43.83,1.0,34.9
7.61,57.51,1.0,49.9
16.14,71.04,2.0,54.9
7.78,56.78,2.0,49.0
8.72,82.71,4.0,73.99
11.88,66.78,1.0,54.9
13.72,113.71,2.0,99.99
18.24,70.14,1.0,51.9
15.43,113.2,6.0,97.77
22.26,101.26,8.0,79.0
13.75,83.65,3.0,69.9
11.85,41.84,1.0,29.99
15.1,106.16,3.0,37.98
9.42,67.42,2.0,58.0
9.07,138.97,2.0,129.9
15.56,131.08,3.0,49.98
12.7,64.62,1.0,51.92
39.18,162.8,2.0,39.8
21.88,146.87,2.0,124.99
18.23,31.22,1.0,12.99
14.1,39.09,3.0,24.99
34.15,63.15,1.0,29.0
15.65,93.65,2.0,78.0
26.25,116.24,2.0,89.99
7.39,66.38,1.0,58.99
15.23,65.22,3.0,49.99
15.1,49.1,4.0,34.0
11.16,50.06,1.0,38.9
38.25,138.24,2.0,99.99
7.94,22.93,1.0,14.99
15.24,35.14,1.0,19.9
7.71,19.21,1.0,11.5
19.94,119.84,5.0,99.9
15.23,32.13,1.0,16.9
7.78,37.77,1.0,29.99
14.1,50.0,1.0,35.9
35.69,115.59,2.0,79.9
7.44,32.94,1.0,25.5
16.8,173.2,1.0,69.8
9.34,69.24,1.0,59.9
14.1,43.1,4.0,29.0
12.93,29.43,1.0,16.5
16.6,51.5,2.0,34.9
11.74,26.64,2.0,14.9
16.11,64.11,1.0,48.0
0.0,99.9,1.0,99.9
15.1,41.0,1.0,25.9
15.52,125.52,1.0,110.0
35.62,295.52,1.0,259.9
12.94,40.84,1.0,27.9
21.15,71.05,5.0,49.9
13.08,42.98,4.0,29.9
13.0,61.99,6.0,48.99
17.67,77.57,2.0,59.9
14.61,137.6,1.0,122.99
16.84,296.64,8.0,279.8
20.08,105.07,2.0,84.99
32.13,212.03,1.0,179.9
14.22,283.22,1.0,269.0
14.1,44.1,4.0,30.0
10.96,34.86,1.0,23.9
11.9,68.89,1.0,56.99
12.87,42.77,1.0,29.9
14.52,44.42,1.0,29.9
15.1,32.09,3.0,16.99
8.11,58.1,3.0,49.99
32.22,224.04,5.0,79.8
7.78,57.68,3.0,49.9
14.1,39.59,3.0,25.49
33.239999999999995,197.68,1.0,65.6
17.63,37.53,1.0,19.9
17.0,96.99,2.0,79.99
17.6,52.59,5.0,34.99
8.84,164.84,2.0,156.0
18.23,66.23,3.0,48.0
21.75,151.55,3.0,129.8
17.65,235.42,6.0,199.99
29.04,189.68,1.0,65.8
13.13,126.03,1.0,112.9
14.16,38.15,1.0,23.99
9.94,37.94,1.0,28.0
20.81,79.8,2.0,58.99
14.1,42.09,1.0,27.99
7.58,52.57,5.0,44.99
16.25,59.25,1.0,43.0
30.26,280.12,1.0,109.8
13.47,77.37,2.0,63.9
23.1,222.1,8.0,199.0
7.39,32.38,1.0,24.99
14.1,37.9,1.0,23.8
34.0,122.9,1.0,88.9
15.1,35.0,1.0,19.9
13.71,163.61,3.0,149.9
35.94,211.88,1.0,70.0
15.04,220.04,4.0,205.0
17.63,66.63,1.0,49.0
9.2,188.2,3.0,179.0
15.1,28.75,1.0,13.65
9.96,209.86,1.0,199.9
15.1,48.9,2.0,33.8
14.59,189.59,2.0,175.0
15.1,43.0,3.0,27.9
30.2,212.2,2.0,75.9
19.94,198.94,6.0,179.0
16.6,52.59,1.0,35.99
11.73,51.63,1.0,39.9
14.13,68.12,1.0,53.99
12.69,49.59,1.0,36.9
9.34,67.24,1.0,57.9
8.27,34.27,1.0,26.0
39.18,91.23,1.0,49.9
7.71,22.7,2.0,14.99
22.96,201.96,2.0,179.0
15.1,35.09,3.0,19.99
13.81,223.8,7.0,209.99
9.27,50.17,3.0,40.9
13.14,93.04,2.0,79.9
0.0,99.9,8.0,99.9
19.1,194.09,4.0,174.99
27.34,176.34,1.0,149.0
17.88,125.38,3.0,107.5
18.09,138.08,5.0,119.99
14.1,39.0,1.0,24.9
16.55,195.55,4.0,179.0
10.96,50.86,1.0,39.9
14.1,34.0,1.0,19.9
9.72,115.32,7.0,105.6
20.73,272.63,1.0,251.9
18.4,103.79,3.0,85.39
18.23,30.23,1.0,12.0
16.26,164.32,2.0,65.9
15.16,214.16,1.0,199.0
37.7,150.69,4.0,112.99
8.88,44.78,1.0,35.9
17.67,77.66,1.0,59.99
18.0,95.6,1.0,29.8
14.1,214.0,1.0,199.9
8.27,78.17,1.0,69.9
25.6,210.6,4.0,185.0
12.99,106.55,6.0,93.56
11.73,47.52,4.0,35.79
19.95,159.93,3.0,139.98
14.14,69.05,1.0,54.91
15.27,90.17,1.0,74.9
15.14,265.04,7.0,249.9
15.1,38.0,3.0,22.9
7.78,29.77,1.0,21.99
7.39,57.29,1.0,49.9
35.2,210.0,5.0,69.8
13.11,77.11,3.0,64.0
7.78,76.78,2.0,69.0
9.85,114.85,2.0,105.0
13.38,116.28,5.0,102.9
16.05,22.04,1.0,5.99
7.68,67.58,5.0,59.9
15.58,84.58,4.0,69.0
23.28,123.18,5.0,99.9
16.54,280.68,2.0,123.8
8.27,42.27,4.0,34.0
36.46,134.88,3.0,30.98
39.18,82.28,2.0,39.9
20.44,230.34,1.0,209.9
22.22,63.02,3.0,40.8
7.39,21.04,1.0,13.65
18.49,73.49,7.0,55.0
10.96,50.86,5.0,39.9
15.17,75.07,7.0,59.9
15.45,115.44,1.0,99.99
23.28,103.27,2.0,79.99
9.0,101.0,2.0,92.0
12.86,72.76,1.0,59.9
17.58,195.16,4.0,80.0
23.92,173.82,3.0,149.9
23.54,129.44,2.0,105.9
16.51,124.11,3.0,107.6
12.24,157.24,3.0,145.0
14.52,38.42,1.0,23.9
27.04,132.04,1.0,105.0
16.44,131.44,1.0,115.0
15.1,34.0,1.0,18.9
39.18,283.56,1.0,99.8
30.09,150.08,1.0,119.99
15.1,58.0,2.0,42.9
16.6,113.0,1.0,39.9
19.18,58.13,1.0,38.95
15.1,49.4,1.0,34.3
15.39,57.39,4.0,42.0
8.88,21.78,2.0,12.9
14.73,176.35,8.0,161.62
14.64,309.54,6.0,279.9
11.86,66.76,2.0,54.9
18.2,153.2,8.0,135.0
17.41,86.41,3.0,69.0
21.51,51.5,1.0,29.99
18.71,137.61,2.0,118.9
14.16,244.15,3.0,229.99
15.16,74.16,1.0,59.0
14.75,157.65,2.0,142.9
15.96,138.95,3.0,122.99
15.88,191.16,3.0,79.7
14.15,71.14,1.0,56.99
9.86,159.86,1.0,150.0
14.59,134.59,1.0,120.0
13.82,113.31,2.0,99.49
34.15,63.05,4.0,28.9
11.85,61.84,1.0,49.99
11.91,71.81,1.0,59.9
25.68,75.68,3.0,50.0
19.65,78.65,1.0,59.0
39.18,245.84,6.0,81.8
15.1,43.09,1.0,27.99
9.19,72.09,2.0,62.9
18.2,153.2,1.0,135.0
17.76,195.52,1.0,80.0
16.11,42.1,1.0,25.99
16.2,79.34,1.0,63.14
31.58,126.76,2.0,31.8
17.76,67.12,3.0,15.8
25.38,53.28,1.0,27.9
26.89,73.79,3.0,46.9
7.39,45.39,2.0,38.0
18.33,50.83,1.0,32.5
7.58,52.58,2.0,45.0
20.82,210.82,8.0,190.0
16.84,176.83,2.0,159.99
17.74,87.64,5.0,69.9
27.2,202.0,1.0,73.8
32.22,204.4,1.0,69.98
20.42,180.38,1.0,159.96
13.25,263.25,8.0,250.0
34.85,184.85,6.0,150.0
22.53,139.93,2.0,117.4
17.87,106.87,2.0,89.0
9.94,41.43,1.0,31.49
9.52,119.42,2.0,109.9
12.24,157.24,7.0,145.0
15.0,134.0,2.0,119.0
12.8,32.7,3.0,19.9
20.36,149.36,2.0,129.0
19.32,65.22,2.0,45.9
16.82,98.72,1.0,81.9
17.76,227.52,2.0,96.0
17.78,166.78,2.0,149.0
15.23,44.13,1.0,28.9
15.1,45.09,4.0,29.99
15.23,83.23,1.0,68.0
17.45,156.45,5.0,139.0
26.74,209.08,2.0,77.8
8.11,35.41,1.0,27.3
26.33,176.33,2.0,150.0
18.24,107.14,4.0,88.9
18.27,163.77,5.0,145.5
8.61,132.1,1.0,123.49
15.56,151.08,1.0,59.98
14.41,264.31,8.0,249.9
14.52,25.42,1.0,10.9
7.47,93.37,4.0,85.9
18.28,224.09,6.0,205.81
11.85,36.84,1.0,24.99
8.29,26.19,1.0,17.9
8.72,27.62,1.0,18.9
8.72,61.52,1.0,52.8
15.23,33.22,1.0,17.99
7.39,52.38,2.0,44.99
23.08,62.98,5.0,39.9
12.19,110.19,2.0,98.0
18.12,143.02,6.0,124.9
16.0,125.9,6.0,109.9
14.58,73.58,6.0,59.0
18.41,93.41,1.0,75.0
15.82,70.72,6.0,54.9
12.69,57.59,5.0,44.9
17.8,96.8,7.0,79.0
13.32,123.1,2.0,109.78
15.28,40.27,1.0,24.99
17.78,45.68,1.0,27.9
21.92,115.8,1.0,35.98
17.67,77.57,3.0,59.9
9.26,58.16,1.0,48.9
24.89,81.88,5.0,56.99
9.34,49.24,4.0,39.9
17.95,117.44,1.0,99.49
15.1,34.82,3.0,17.5
15.24,35.23,1.0,19.99
25.58,231.16,1.0,90.0
11.73,86.72,4.0,74.99
17.63,67.62,1.0,49.99
13.08,42.58,1.0,29.5
9.94,84.43,1.0,74.49
13.06,128.06,1.0,115.0
12.69,34.68,1.0,21.99
8.82,98.81,1.0,89.99
22.77,142.27,1.0,119.5
19.5,64.35,2.0,44.85
18.23,34.03,1.0,15.8
15.66,145.65,3.0,129.99
36.98,297.96,1.0,112.0
16.14,215.14,4.0,199.0
23.99,193.78,5.0,169.79
11.85,31.75,3.0,19.9
15.1,56.0,2.0,40.9
8.72,26.62,1.0,17.9
16.11,55.01,1.0,38.9
7.87,27.36,1.0,19.49
13.44,73.34,3.0,59.9
23.31,133.31,6.0,110.0
25.63,75.53,1.0,49.9
8.58,197.58,6.0,189.0
25.42,107.92,1.0,82.5
12.79,59.78,1.0,46.99
19.69,84.59,7.0,64.9
24.9,215.58,6.0,82.89
11.32,111.31,1.0,99.99
7.99,112.99,1.0,105.0
9.02,103.92,5.0,94.9
12.79,29.78,1.0,16.99
34.0,283.0,1.0,249.0
7.78,41.68,4.0,33.9
24.77,84.67,5.0,59.9
39.18,239.68,2.0,198.9
30.2,127.6,1.0,33.6
14.11,66.11,6.0,52.0
17.93,47.83,4.0,29.9
14.79,114.69,6.0,99.9
18.98,218.98,1.0,200.0
16.16,73.15,1.0,56.99
12.27,122.17,1.0,109.9
19.14,139.14,6.0,120.0
35.91,284.9,1.0,248.99
16.66,75.65,1.0,58.99
13.37,40.87,1.0,27.5
15.61,138.6,2.0,122.99
23.38,138.28,6.0,114.9
14.78,129.56,1.0,50.0
15.11,60.61,1.0,45.5
20.15,150.15,3.0,130.0
15.31,114.31,1.0,99.0
27.79,147.64,1.0,119.85
15.56,87.08,1.0,27.98
8.72,28.62,1.0,19.9
21.43,156.33,1.0,134.9
12.33,102.23,7.0,89.9
17.01,310.28,1.0,279.9
35.83,223.4,1.0,187.57
13.04,232.94,3.0,219.9
19.52,138.52,2.0,119.0
23.05,212.28000000000003,1.0,47.7
16.79,54.69,2.0,37.9
18.7,133.7,1.0,115.0
22.28,60.78,5.0,38.5
15.1,33.0,1.0,17.9
17.45,63.35,3.0,45.9
10.96,33.36,2.0,22.4
21.19,56.09,1.0,34.9
19.06,40.26,1.0,21.2
18.36,98.35,3.0,79.99
8.72,38.62,3.0,29.9
15.61,120.6,2.0,104.99
9.24,79.23,3.0,69.99
9.65,129.64,6.0,119.99
15.98,141.98,1.0,126.0
7.39,24.27,1.0,16.88
18.59,68.59,5.0,50.0
10.96,30.86,1.0,19.9
14.1,44.09,4.0,29.99
11.85,30.75,2.0,18.9
13.55,43.54,1.0,29.99
15.13,70.03,2.0,54.9
12.79,55.79,1.0,43.0
7.46,35.36,1.0,27.9
17.63,37.62,1.0,19.99
12.31,169.8,1.0,157.49
15.1,35.05,1.0,19.95
11.51,140.51,5.0,129.0
27.59,187.49,2.0,159.9
17.94,116.94,3.0,99.0
21.49,165.03,3.0,143.54
8.11,38.01,1.0,29.9
23.8,165.94,5.0,142.14
11.85,56.85,5.0,45.0
19.01,78.91,7.0,59.9
14.1,50.0,1.0,35.9
13.69,193.59,8.0,179.9
19.32,34.22,1.0,14.9
19.32,67.22,3.0,47.9
17.54,117.53,5.0,99.99
39.18,268.79,2.0,228.9
12.69,62.59,1.0,49.9
14.37,103.37,3.0,89.0
7.53,102.53,2.0,95.0
15.28,91.18,1.0,75.9
38.38,156.28,6.0,117.9
15.51,265.41,1.0,249.9
16.11,64.1,1.0,47.99
7.39,36.39,1.0,29.0
16.14,215.14,3.0,199.0
15.1,33.3,1.0,18.2
33.58,75.36,1.0,41.78
8.72,22.37,1.0,13.65
20.21,158.71,1.0,138.5
16.24,85.24,3.0,69.0
7.54,47.53,1.0,39.99
16.11,63.11,2.0,47.0
18.29,167.29,3.0,149.0
19.22,179.22,8.0,160.0
7.92,102.92,8.0,95.0
11.74,36.64,2.0,24.9
19.65,84.65,3.0,65.0
18.23,68.13,1.0,49.9
11.87,65.36,6.0,53.49
18.23,67.23,3.0,49.0
15.56,120.72,2.0,44.8
16.95,186.85,8.0,169.9
8.49,56.04,1.0,47.55
16.36,40.26,2.0,23.9
16.52,124.52,1.0,108.0
12.32,172.22,3.0,159.9
20.91,259.91,5.0,239.0
13.11,123.01,1.0,109.9
17.16,102.06,2.0,84.9
30.48,90.46,4.0,59.98
37.02,308.04,1.0,117.0
14.48,274.38,2.0,259.9
13.37,63.27,2.0,49.9
11.85,40.75,4.0,28.9
12.48,62.28,2.0,49.8
34.849999999999994,131.5,1.0,30.9
7.78,67.77,4.0,59.99
17.13,116.13,5.0,99.0
35.5,310.28,4.0,279.9
7.43,87.43,8.0,80.0
17.74,87.64,1.0,69.9
23.69,221.38,6.0,87.0
8.27,66.27,2.0,58.0
16.22,152.04,5.0,59.8
18.6,145.59,7.0,126.99
27.03,96.93,1.0,69.9
15.24,35.14,1.0,19.9
25.73,90.73,1.0,65.0
20.16,115.16,1.0,95.0
15.11,50.1,2.0,34.99
15.24,85.14,1.0,69.9
18.01,127.01,4.0,109.0
27.37,212.27,4.0,184.9
13.38,64.28,1.0,50.9
33.3,198.3,1.0,165.0
25.68,82.58,6.0,56.9
25.11,140.08,5.0,114.97
17.6,67.5,1.0,49.9
16.08,139.86,1.0,123.78
8.26,128.26,1.0,120.0
18.47,70.98,1.0,52.51
18.29,76.79,1.0,58.5
33.58,142.24,7.0,37.54
8.11,47.11,1.0,39.0
17.7,167.6,4.0,149.9
19.53,68.43,3.0,48.9
7.78,36.78,1.0,29.0
19.4,49.3,1.0,29.9
15.74,157.74,7.0,142.0
28.01,238.0,2.0,209.99
16.69,195.69,1.0,179.0
7.78,42.77,1.0,34.99
14.74,158.74,7.0,144.0
13.43,72.43,1.0,59.0
16.07,155.07,5.0,139.0
14.62,139.62,1.0,125.0
8.36,36.26,3.0,27.9
14.11,63.11,1.0,49.0
14.1,49.0,1.0,34.9
17.95,117.94,5.0,99.99
29.31,159.21,2.0,129.9
10.96,30.86,1.0,19.9
12.74,69.64,6.0,56.9
11.03,70.93,1.0,59.9
25.73,90.73,1.0,65.0
17.63,50.53,3.0,32.9
7.39,43.29,2.0,35.9
21.1,140.1,4.0,119.0
15.77,110.77,2.0,95.0
10.7,279.7,4.0,269.0
18.23,66.13,1.0,47.9
28.2,216.0,3.0,79.8
22.0,121.9,3.0,99.9
7.78,26.68,2.0,18.9
21.15,68.05,3.0,46.9
18.23,41.2,1.0,22.97
17.44,154.48,1.0,59.8
9.85,114.85,1.0,105.0
7.78,52.68,1.0,44.9
9.07,199.07,1.0,190.0
13.99,72.99,2.0,59.0
22.21,78.01,1.0,55.8
27.42,198.44,2.0,71.8
14.61,137.6,1.0,122.99
7.78,27.77,2.0,19.99
12.79,62.78,6.0,49.99
23.44,157.84,1.0,134.4
18.59,36.84,3.0,18.25
34.8,183.8,3.0,149.0
37.04,310.28,6.0,119.98
8.88,33.92,1.0,25.04
15.1,44.1,4.0,29.0
9.45,166.44,8.0,156.99
11.85,36.75,3.0,24.9
12.99,91.99,1.0,79.0
9.47,78.46,1.0,68.99
38.53,178.52,6.0,139.99
25.48,144.48,1.0,119.0
12.92,82.12,1.0,69.2
23.43,113.42,8.0,89.99
18.15,147.15,4.0,129.0
24.36,229.26,4.0,204.9
9.75,178.74,1.0,168.99
30.4,310.28,3.0,130.0
7.49,40.39,1.0,32.9
25.58,118.76,1.0,33.8
15.15,72.0,1.0,56.85
15.24,85.14,4.0,69.9
35.48,175.28,1.0,139.8
19.6,164.1,2.0,144.5
21.01,139.01,6.0,118.0
39.18,209.46,3.0,170.0
7.78,40.77,4.0,32.99
11.82,99.82,3.0,88.0
7.95,106.95,5.0,99.0
15.37,104.37,1.0,89.0
19.38,78.38,1.0,59.0
14.1,42.03,3.0,27.93
9.18,71.08,1.0,61.9
26.66,286.66,3.0,260.0
16.53,271.43,5.0,254.9
14.11,63.11,1.0,49.0
8.29,58.19,4.0,49.9
15.1,34.27,1.0,19.17
11.85,22.84,2.0,10.99
15.42,214.44,2.0,91.8
15.1,34.0,1.0,18.9
15.18,75.08,1.0,59.9
11.73,81.72,2.0,69.99
17.05,103.65,1.0,86.6
9.34,59.24,1.0,49.9
16.11,36.11,1.0,20.0
14.1,44.0,2.0,29.9
30.2,216.4,2.0,78.0
19.38,310.28,4.0,279.9
8.94,35.84,1.0,26.9
8.98,41.88,4.0,32.9
27.5,106.5,3.0,79.0
12.55,72.45,2.0,59.9
18.46,101.95,1.0,83.49
32.22,232.44,6.0,84.0
19.53,68.43,1.0,48.9
18.79,148.78,5.0,129.99
8.79,104.79,3.0,96.0
35.2,270.0,1.0,99.8
12.3,127.29,2.0,114.99
12.48,49.47,1.0,36.99
23.16,143.16,1.0,120.0
31.12,122.2,4.0,29.98
17.88,107.78,2.0,89.9
7.78,21.77,2.0,13.99
17.78,142.68,1.0,124.9
14.86,124.76,1.0,109.9
19.15,144.14,1.0,124.99
13.64,48.54,1.0,34.9
8.72,54.62,1.0,45.9
26.98,146.88,3.0,119.9
13.37,54.51,1.0,41.14
15.1,55.0,1.0,39.9
12.5,41.6,1.0,29.1
11.15,51.04,5.0,39.89
16.84,73.69,1.0,56.85
19.39,79.29,1.0,59.9
17.77,92.27,2.0,74.5
13.08,42.58,1.0,29.5
15.66,131.65,3.0,115.99
27.52,293.0,2.0,118.98
19.45,109.44,2.0,89.99
7.78,32.77,1.0,24.99
18.25,39.15,1.0,20.9
18.54,123.04,2.0,42.98
18.31,48.3,1.0,29.99
22.5,112.4,1.0,89.9
13.71,55.51,4.0,41.8
15.1,50.1,1.0,35.0
35.94,124.94,1.0,89.0
18.68,156.96,6.0,59.8
25.58,140.76,7.0,44.8
17.78,306.78,3.0,279.9
37.37,102.36,2.0,64.99
16.25,86.15,4.0,69.9
11.85,42.06,1.0,30.21
11.73,81.23,7.0,69.5
26.66,109.42,3.0,82.76
8.11,58.01,2.0,49.9
12.47,150.47,1.0,138.0
23.7,99.0,2.0,25.8
10.96,50.95,2.0,39.99
36.46,120.88,2.0,23.98
7.39,44.29,1.0,36.9
16.11,41.11,1.0,25.0
28.82,64.24,4.0,31.9
16.27,89.17,1.0,72.9
9.74,69.73,1.0,59.99
27.44,97.34,1.0,69.9
13.12,155.12,2.0,142.0
7.78,46.58,1.0,38.8
7.39,57.29,1.0,49.9
23.7,159.4,6.0,56.0
15.26,68.91,1.0,53.65
13.44,83.0,8.0,59.99
39.18,198.4,1.0,159.0
7.46,35.36,1.0,27.9
14.1,34.09,2.0,19.99
30.46,100.88,1.0,19.98
19.46,58.45,3.0,38.99
15.31,45.21,1.0,29.9
7.39,72.39,5.0,65.0
8.4,37.4,1.0,29.0
9.34,29.33,2.0,19.99
15.23,30.22,1.0,14.99
15.24,85.14,1.0,69.9
16.11,61.1,1.0,44.99
12.05,91.05,1.0,79.0
15.1,37.9,1.0,22.8
8.26,207.26,1.0,199.0
15.15,215.05,2.0,199.9
11.73,84.72,1.0,72.99
18.87,308.77,8.0,279.9
17.88,107.78,1.0,89.9
14.45,219.35,1.0,204.9
17.32,137.32,2.0,120.0
13.61,97.87,3.0,84.26
7.96,118.28,1.0,110.32
28.92,270.64,8.0,106.4
12.79,31.69,3.0,18.9
13.47,26.37,1.0,12.9
21.5,121.49,2.0,99.99
7.4,27.3,1.0,19.9
16.15,81.14,1.0,64.99
12.48,29.38,1.0,16.9
18.23,28.23,1.0,10.0
16.18,76.17,3.0,59.99
7.39,32.29,1.0,24.9
15.1,35.4,3.0,20.3
31.28,281.02,7.0,109.23
38.64,140.88,2.0,31.8
26.86,106.76,5.0,79.9
9.77,117.77,5.0,108.0
17.63,56.63,1.0,39.0
14.1,54.09,2.0,39.99
8.1,128.1,4.0,120.0
19.38,45.78,2.0,26.4
36.0,221.81,2.0,185.81
18.27,73.27,3.0,55.0
15.39,105.39,2.0,90.0
19.32,49.22,1.0,29.9
18.23,34.53,1.0,16.3
27.66,160.66,4.0,133.0
30.2,244.0,2.0,91.8
16.05,27.04,2.0,10.99
16.16,73.15,1.0,56.99
14.27,89.17,4.0,74.9
14.1,44.0,2.0,29.9
8.01,126.01,5.0,118.0
34.15,84.14,2.0,49.99
18.0,127.9,2.0,109.9
14.44,57.43,1.0,42.99
19.95,130.27,2.0,110.32
16.7,121.7,1.0,105.0
15.91,115.81,1.0,99.9
17.16,147.06,5.0,129.9
12.74,99.74,1.0,87.0
13.39,163.39,5.0,150.0
7.78,47.68,1.0,39.9
7.39,56.39,1.0,49.0
26.94,197.8,1.0,71.96
12.79,23.69,2.0,10.9
35.49,86.39,5.0,50.9
12.97,56.87,1.0,43.9
15.15,72.14,7.0,56.99
19.32,69.32,2.0,50.0
15.13,133.26,3.0,118.13
15.1,64.1,1.0,49.0
9.0,44.9,1.0,35.9
12.79,25.67,1.0,12.88
18.59,143.58,5.0,124.99
15.1,40.1,2.0,25.0
9.48,59.38,5.0,49.9
9.33,126.23,1.0,116.9
24.84,44.83,2.0,19.99
18.45,68.35,6.0,49.9
11.74,48.74,1.0,37.0
22.16,87.16,1.0,65.0
12.79,41.28,1.0,28.49
25.63,40.63,4.0,15.0
33.58,186.76,1.0,59.8
7.78,31.77,3.0,23.99
16.55,135.55,2.0,119.0
19.53,99.33,2.0,79.8
16.11,45.01,1.0,28.9
16.14,71.04,3.0,54.9
27.16,146.96,2.0,119.8
17.14,232.14,8.0,215.0
16.4,31.35,1.0,14.95
15.1,64.0,1.0,48.9
25.58,126.76,1.0,37.8
9.94,59.34,4.0,49.4
7.78,72.68,2.0,64.9
15.11,53.01,1.0,37.9
12.4,141.4,3.0,129.0
21.22,125.21,1.0,103.99
26.74,253.08,1.0,99.8
17.21,303.11,1.0,279.9
13.72,113.62,4.0,99.9
16.53,126.43,2.0,109.9
11.86,65.76,6.0,53.9
16.49,121.49,2.0,105.0
16.26,310.28,3.0,279.9
8.72,18.22,1.0,9.5
15.38,105.28,3.0,89.9
13.25,162.25,3.0,149.0
36.61,221.56,2.0,184.95
16.19,78.09,1.0,61.9
15.57,131.57,3.0,116.0
28.11,133.11,3.0,105.0
19.39,79.29,7.0,59.9
13.47,33.37,1.0,19.9
12.86,66.76,1.0,53.9
15.45,115.44,2.0,99.99
15.1,39.09,2.0,23.99
18.79,148.69,8.0,129.9
17.41,117.31,1.0,99.9
9.74,75.73,3.0,65.99
14.08,48.98,1.0,34.9
16.32,56.31,5.0,39.99
13.53,71.43,3.0,57.9
16.79,306.69,5.0,279.9
14.68,233.68,5.0,219.0
16.54,66.44,2.0,49.9
7.39,21.04,1.0,13.65
15.85,173.62,8.0,157.77
16.53,145.53,7.0,129.0
15.79,54.79,2.0,39.0
19.35,74.22,1.0,54.87
12.79,32.78,3.0,19.99
11.9,111.89,1.0,99.99
10.96,39.45,1.0,28.49
15.66,80.56,8.0,64.9
15.17,75.07,1.0,59.9
13.83,212.83,3.0,199.0
15.1,26.0,1.0,10.9
14.2,79.2,7.0,65.0
18.23,68.22,1.0,49.99
34.94,234.84,1.0,199.9
7.43,32.33,1.0,24.9
13.05,68.05,3.0,55.0
25.38,170.36,4.0,59.8
27.62,247.62,5.0,220.0
17.78,93.77,8.0,75.99
12.61,171.61,7.0,159.0
15.69,130.69,1.0,115.0
14.2,79.2,1.0,65.0
26.94,133.48,1.0,39.8
7.39,42.29,1.0,34.9
20.01,130.01,4.0,110.0
13.24,95.73,1.0,82.49
14.1,34.0,1.0,19.9
0.0,99.9,2.0,99.9
20.99,70.89,3.0,49.9
9.04,58.94,1.0,49.9
18.23,48.13,2.0,29.9
18.73,138.53,4.0,119.8
20.7,235.7,3.0,215.0
26.94,177.48,1.0,61.8
12.93,60.83,1.0,47.9
35.63,165.53,1.0,129.9
15.1,43.09,4.0,27.99
21.26,81.16,2.0,59.9
7.78,67.68,1.0,59.9
10.96,59.96,2.0,49.0
15.79,164.79,5.0,149.0
15.38,55.28,1.0,39.9
25.46,87.45,2.0,61.99
8.88,26.78,1.0,17.9
28.03,178.03,3.0,150.0
18.2,107.3,1.0,89.1
16.64,111.84,5.0,95.2
18.23,68.22,1.0,49.99
17.6,57.6,3.0,40.0
15.01,135.01,1.0,120.0
18.42,63.42,1.0,45.0
7.39,29.88,1.0,22.49
24.84,57.83,5.0,32.99
13.81,78.81,1.0,65.0
17.78,56.78,4.0,39.0
22.83,151.83,7.0,129.0
15.1,55.0,2.0,39.9
15.23,84.23,3.0,69.0
25.81,164.81,7.0,139.0
20.84,59.74,3.0,38.9
16.7,151.6,3.0,134.9
31.96,203.52,3.0,69.8
30.54,160.68,5.0,49.8
14.51,74.41,1.0,59.9
18.23,31.53,1.0,13.3
8.88,53.88,1.0,45.0
12.15,232.05,4.0,219.9
13.89,123.89,1.0,110.0
14.43,42.27,1.0,27.84
17.02,196.52,2.0,179.5
16.79,35.69,1.0,18.9
18.2,108.19,1.0,89.99
27.41,186.41,3.0,159.0
16.11,36.09,3.0,19.98
16.47,136.37,1.0,119.9
19.12,208.02,4.0,188.9
15.1,34.89,1.0,19.79
37.6,167.55,3.0,129.95
19.32,62.31,1.0,42.99
13.71,58.71,1.0,45.0
11.85,42.06,1.0,30.21
9.44,48.34,1.0,38.9
8.03,118.35,2.0,110.32
15.23,35.13,1.0,19.9
9.78,212.78,2.0,203.0
16.54,102.4,2.0,34.66
14.13,124.13,2.0,110.0
18.1,217.1,2.0,199.0
15.39,105.39,2.0,90.0
12.79,38.56,3.0,25.77
9.34,66.73,6.0,57.39
17.92,56.17,1.0,38.25
15.1,43.0,1.0,27.9
19.32,61.31,1.0,41.99
15.8,215.2,2.0,91.8
23.97,172.19,2.0,148.22
7.88,27.87,2.0,19.99
12.53,161.53,1.0,149.0
7.78,29.77,1.0,21.99
14.1,33.0,1.0,18.9
17.44,254.48,6.0,109.8
18.38,88.28,1.0,69.9
13.45,158.45,2.0,145.0
22.51,121.51,1.0,99.0
17.63,57.53,1.0,39.9
11.75,81.74,1.0,69.99
23.7,219.2,1.0,85.9
14.53,203.53,1.0,189.0
14.66,190.65,8.0,175.99
13.74,68.64,1.0,54.9
13.57,92.57,5.0,79.0
17.32,170.12,2.0,152.8
19.38,86.37,1.0,66.99
17.67,66.67,1.0,49.0
17.66,67.56,1.0,49.9
16.67,76.57,1.0,59.9
13.71,63.7,3.0,49.99
7.78,39.68,1.0,31.9
25.21,148.2,4.0,122.99
12.47,151.37,3.0,138.9
22.25,157.25,8.0,135.0
18.5,68.4,1.0,49.9
38.82,117.82,2.0,79.0
